seed,gen,best,mean,best_H,best_F,best_Min
3,37,3.0584780140543275,1.9574885621974363,10.273504788180576,15.805391981816271,171.55
3,38,3.4076784949735703,2.7661279617891044,10.57813551214546,16.274054634069937,173.95000000000002
3,39,3.4076784949735703,2.861118397745385,10.57813551214546,16.274054634069937,173.95000000000002
3,40,3.4076784949735703,3.061227709688309,10.57813551214546,16.274054634069937,173.95000000000002
3,41,3.5672369980462566,3.2017140911580872,10.648968142519296,16.38302791156815,179.85000000000002
3,42,3.5672369980462566,3.3950763026113577,10.648968142519296,16.38302791156815,179.85000000000002
3,43,3.661026682102431,3.436143694864632,10.698674515021178,16.459499253878736,180.0
3,44,3.661026682102431,3.498061167482971,10.698674515021178,16.459499253878736,180.0
3,45,3.712740575086457,3.5750613993118274,10.693896142519296,16.452147911568147,180.10000000000002
3,46,3.8154124544239263,3.6046021609596925,10.605074515021178,16.315499253878738,181.39999999999998
3,47,3.8525302741973313,3.674867559669323,10.463016142519296,16.096947911568147,179.9
3,48,4.244860920282467,3.7268465828469086,10.89873226951962,16.76728041464557,179.29999999999998
3,49,4.272795593733463,3.811955994043995,10.8793992966062,16.73753737939415,176.85
3,50,4.381279237528768,3.9337188243132424,10.879782697238513,16.73812722652079,176.95
3,51,4.438274164768647,4.1047181530404915,10.80638026951962,16.62520041464557,179.2
3,52,4.438274164768647,4.2956648943827425,10.80638026951962,16.62520041464557,179.2
3,53,4.438274164768647,4.360585632042881,10.80638026951962,16.62520041464557,179.2
3,54,4.5460303085907485,4.3941537293772015,10.787430697238513,16.59604722652079,176.85
3,55,4.571030308590748,4.422384235673452,10.787430697238513,16.59604722652079,175.6
3,56,4.571030308590748,4.472293406353674,10.787430697238513,16.59604722652079,175.6
3,57,4.571030308590748,4.560878359345333,10.787430697238513,16.59604722652079,175.6
3,58,4.607909185964626,4.57139909736449,10.718128338788876,16.48942821352135,172.79999999999998
3,59,4.6240786241619105,4.57341642999713,10.723300746345172,16.49738576360796,172.29999999999998
4,0,-23.59033218568822,-37.81598256303193,12.301867319751391,18.925949722694458,238.5
4,1,-21.20074844049583,-32.21146248360175,18.389685973837306,28.291824575134324,236.64999999999998
4,2,-15.319374702668895,-27.32257234971938,10.904216027171397,16.775716964879074,183.45
4,3,-14.846905219565281,-22.18362837121475,11.895565473162636,18.30086995871175,245.25
4,4,-10.957579629197188,-18.232087467367606,11.941013122884911,18.37078941982294,219.3
4,5,-9.516167855118145,-15.351885882991374,12.530981039482864,19.27843236843518,190.05
4,6,-9.516167855118145,-13.987211649016439,12.530981039482864,19.27843236843518,190.05
4,7,-7.622546103696877,-11.831807182960317,10.837408305177556,16.672935854119316,191.85
4,8,-7.622546103696877,-10.128412259360267,10.837408305177556,16.672935854119316,191.85
4,9,-7.622546103696877,-9.399861034404895,10.837408305177556,16.672935854119316,191.85
4,10,-7.622546103696877,-9.048387615885394,10.837408305177556,16.672935854119316,191.85
4,11,-7.622546103696877,-8.543857118786176,10.837408305177556,16.672935854119316,191.85
4,12,-7.622546103696877,-8.029232728890072,10.837408305177556,16.672935854119316,191.85
4,13,-7.409520695048922,-7.781583311192992,10.791234740534351,16.60189960082208,188.15
4,14,-7.409520695048922,-7.616019096963644,10.791234740534351,16.60189960082208,188.15
4,15,-7.318824366194006,-7.599859031632648,11.34706957883554,17.45703012128545,189.70000000000002
4,16,-7.102972646328821,-7.5449313051084745,10.732030349266555,16.51081592194855,191.35
4,17,-7.076008023470161,-7.410914070224099,10.824627061973683,16.653272403036436,189.70000000000002
4,18,-6.853109492329176,-7.29709599067646,10.778453497330478,16.5822361497392,185.55
4,19,-6.853109492329176,-7.081506205298353,10.778453497330478,16.5822361497392,185.55
4,20,-6.392574190391951,-6.910842543740406,10.75314118113481,16.54329412482279,185.65
4,21,-6.353274155967805,-6.844615997722196,10.757121695548996,16.549417993152304,183.65
4,22,-6.353274155967805,-6.7780536024715206,10.757121695548996,16.549417993152304,183.65
4,23,-5.778667901772982,-6.60712842246104,11.232715964856844,17.281101484395148,194.05
4,24,-5.05830305669647,-6.302225176835846,10.748785714744978,16.536593407299968,181.95000000000002
4,25,-5.020871167318067,-6.082467726023548,10.667961955804255,16.412249162775776,184.55
4,26,-5.020871167318067,-5.756807040696615,10.667961955804255,16.412249162775776,184.55
4,27,-4.318414506923865,-5.511598778849893,11.32059534526887,17.416300531182873,190.9
4,28,-4.318414506923865,-5.185660114071937,11.32059534526887,17.416300531182873,190.9
4,29,-3.7261055856037792,-4.971625948757633,10.857238777713093,16.703444273404756,183.4
4,30,-3.648589169206172,-4.740355996499122,10.795712341419481,16.60878821756843,184.55
4,31,-3.641720723609442,-4.269339645253687,10.878875391477031,16.736731371503122,183.05
4,32,-3.5874668012845206,-3.68742925413691,10.764620011592818,16.56095386398895,183.3
4,33,-3.5874668012845206,-3.642471493501501,10.764620011592818,16.56095386398895,183.3
4,34,-1.7792288674649086,-3.6069842616835217,11.351678527282978,17.46412081120458,189.20000000000002
4,35,-1.7792288674649086,-3.528265824884753,11.351678527282978,17.46412081120458,189.20000000000002
4,36,-1.756583272794824,-3.43090779441487,11.356792112898201,17.47198786599723,188.45000000000002
4,37,-1.756583272794824,-3.1049898254044646,11.356792112898201,17.47198786599723,188.45000000000002
4,38,-1.744312647802726,-2.350177413399059,11.11389807595781,17.09830473224278,186.5
4,39,-1.7419618604189644,-1.7592260995112037,11.367052905041136,17.487773700063286,188.45000000000002
4,40,-1.7329831246374248,-1.7529216214536099,11.31652270959514,17.410034937838674,187.3
4,41,-1.7101355286152202,-1.7458211937738661,11.337061104337254,17.441632468211157,187.70000000000002
4,42,-1.6755228381301492,-1.7369471105925294,10.886455905125036,16.748393700192363,186.5
4,43,-1.6568591469972649,-1.7275329310496466,11.01610923845837,16.94786036685903,186.5
4,44,-1.6111045829013353,-1.7122318091848774,10.928152735669155,16.81254267026024,180.9
4,45,-1.6111045829013353,-1.6918198948629923,10.928152735669155,16.81254267026024,180.9
4,46,-1.6111045829013353,-1.6674332637559162,10.928152735669155,16.81254267026024,180.9
4,47,-1.5677645992161438,-1.643728334050676,10.900692395120462,16.770295992493022,179.15
4,48,-1.5677645992161438,-1.6185667802010593,10.900692395120462,16.770295992493022,179.15
4,49,-1.5677645992161438,-1.603232793164475,10.900692395120462,16.770295992493022,179.15
4,50,-1.5592583246075424,-1.5862779769691118,10.769499942965691,16.56846145071645,178.4
4,51,-1.530897951106672,-1.567315357635722,11.239246571775308,17.29114857196201,178.85
4,52,-1.530897951106672,-1.5605024356654378,11.239246571775308,17.29114857196201,178.85
4,53,-1.4399309865304737,-1.552942428220771,11.31820340177529,17.41262061811583,179.35
4,54,-1.2862582444070974,-1.531915766650912,11.276774249423653,17.348883460651773,175.4
4,55,-1.0898926994267857,-1.469950886950137,10.807678279884659,16.627197353668706,175.20000000000002
4,56,-1.0693526779483484,-1.3685343270912416,10.867984916090318,16.719976793985104,175.20000000000002
